model,output,metric,value
KNeighbors,Risk,roc_auc,0.4875
KNeighbors,Risk,balanced_accuracy,0.4875
KNeighbors,Risk,jaccard,0.0
AdaBoost,Risk,accuracy,0.851063829787234
AdaBoost,Risk,precision,0.0
AdaBoost,Risk,recall,0.0
AdaBoost,Risk,f1,0.0
AdaBoost,Risk,train_time,26736420512.0
AdaBoost,Risk,predict_time,3418250.0
AdaBoost,Risk,logloss,0.42197121546834265
AdaBoost,Risk,shscore,0.2061746930032738
AdaBoost,Risk,roc_auc,0.5
AdaBoost,Risk,balanced_accuracy,0.5
AdaBoost,Risk,jaccard,0.0
RandomForest,Risk,accuracy,0.851063829787234
RandomForest,Risk,precision,0.0
RandomForest,Risk,recall,0.0
RandomForest,Risk,f1,0.0
RandomForest,Risk,train_time,33838043182.0
RandomForest,Risk,predict_time,69247458.0
RandomForest,Risk,logloss,0.39399558084102376
RandomForest,Risk,shscore,0.2006066876990233
RandomForest,Risk,roc_auc,0.5
RandomForest,Risk,balanced_accuracy,0.5
RandomForest,Risk,jaccard,0.0
MLP,Risk,accuracy,0.8404255319148937
MLP,Risk,precision,0.0
MLP,Risk,recall,0.0
MLP,Risk,f1,0.0
MLP,Risk,train_time,1999004307454.0
MLP,Risk,predict_time,55122209.0
MLP,Risk,logloss,0.3983532818916027
MLP,Risk,shscore,0.19111620987234773
MLP,Risk,roc_auc,0.49375
MLP,Risk,balanced_accuracy,0.49375
MLP,Risk,jaccard,0.0
CatBoost,Risk,accuracy,0.7978723404255319
CatBoost,Risk,precision,0.0
CatBoost,Risk,recall,0.0
CatBoost,Risk,f1,0.0
CatBoost,Risk,train_time,164933556116.0
CatBoost,Risk,predict_time,1097458.0
CatBoost,Risk,logloss,0.8975584019686659
CatBoost,Risk,shscore,0.23239921728751795
CatBoost,Risk,roc_auc,0.46875
CatBoost,Risk,balanced_accuracy,0.46875
CatBoost,Risk,jaccard,0.0
ExtraTrees,Risk,accuracy,0.8404255319148937
ExtraTrees,Risk,precision,0.0
ExtraTrees,Risk,recall,0.0
ExtraTrees,Risk,f1,0.0
ExtraTrees,Risk,train_time,37009244016.0
ExtraTrees,Risk,predict_time,53796333.0
ExtraTrees,Risk,logloss,0.418315778943853
ExtraTrees,Risk,shscore,0.20074911306246035
ExtraTrees,Risk,roc_auc,0.49375
ExtraTrees,Risk,balanced_accuracy,0.49375
ExtraTrees,Risk,jaccard,0.0
Dummy,Risk,accuracy,0.723404255319149
Dummy,Risk,precision,0.07142857142857142
Dummy,Risk,recall,0.07142857142857142
Dummy,Risk,f1,0.07142857142857142
Dummy,Risk,train_time,10516717005.0
Dummy,Risk,predict_time,190542.0
Dummy,Risk,logloss,8.435748665538057
Dummy,Risk,shscore,0.22042173252279587
Dummy,Risk,roc_auc,0.4544642857142857
Dummy,Risk,balanced_accuracy,0.4544642857142857
Dummy,Risk,jaccard,0.037037037037037035
HGB,Risk,accuracy,0.8297872340425532
HGB,Risk,precision,0.375
HGB,Risk,recall,0.21428571428571427
HGB,Risk,f1,0.2727272727272727
HGB,Risk,train_time,1526667700446.0
HGB,Risk,predict_time,152052709.0
HGB,Risk,logloss,1.1073969277514666
HGB,Risk,shscore,0.39161806501913665
HGB,Risk,roc_auc,0.5758928571428571
HGB,Risk,balanced_accuracy,0.5758928571428571
HGB,Risk,jaccard,0.15789473684210525
LGBM,Risk,accuracy,0.7872340425531915
LGBM,Risk,precision,0.0
LGBM,Risk,recall,0.0
LGBM,Risk,f1,0.0
LGBM,Risk,train_time,551092621751.0
LGBM,Risk,predict_time,6312333.0
LGBM,Risk,logloss,1.6866018712723163
LGBM,Risk,shscore,0.22409949053030664
LGBM,Risk,roc_auc,0.4625
LGBM,Risk,balanced_accuracy,0.4625
LGBM,Risk,jaccard,0.0
XGB,Risk,accuracy,0.7872340425531915
XGB,Risk,precision,0.0
XGB,Risk,recall,0.0
XGB,Risk,f1,0.0
XGB,Risk,train_time,340890077406.0
XGB,Risk,predict_time,5004167.0
XGB,Risk,logloss,0.806576381321578
XGB,Risk,shscore,0.2183838871882669
XGB,Risk,roc_auc,0.4625
XGB,Risk,balanced_accuracy,0.4625
XGB,Risk,jaccard,0.0
ExtraTree,Risk,accuracy,0.8085106382978723
ExtraTree,Risk,precision,0.0
ExtraTree,Risk,recall,0.0
ExtraTree,Risk,f1,0.0
ExtraTree,Risk,train_time,7063357337.0
ExtraTree,Risk,predict_time,990417.0
ExtraTree,Risk,logloss,0.4653278329035107
ExtraTree,Risk,shscore,0.1605642904595161
ExtraTree,Risk,roc_auc,0.475
ExtraTree,Risk,balanced_accuracy,0.475
ExtraTree,Risk,jaccard,0.0
